gt_path,img_path,label,size
./Data/SED2/SED2_GT/SED2_GT1/dscf3208a.png,./Data/SED2/SED2_GT/SED2/dscf3208a/src_color/dscf3208a.png,1,0.12648809523809523
./Data/SED2/SED2_GT/SED2_GT1/bi_planes.png,./Data/SED2/SED2_GT/SED2/bi_planes/src_color/bi_planes.png,0,0.014093851132686084
./Data/SED2/SED2_GT/SED2_GT1/rollingroscoe__9231871.png,./Data/SED2/SED2_GT/SED2/rollingroscoe__9231871/src_color/rollingroscoe__9231871.png,1,0.11017777777777778
./Data/SED2/SED2_GT/SED2_GT1/thailand-bangkok-building_02.png,./Data/SED2/SED2_GT/SED2/thailand-bangkok-building_02/src_color/thailand-bangkok-building_02.png,4,0.418
./Data/SED2/SED2_GT/SED2_GT1/pic1091719254143.png,./Data/SED2/SED2_GT/SED2/pic1091719254143/src_color/pic1091719254143.png,0,0.027274074074074076
./Data/SED2/SED2_GT/SED2_GT1/img_1159_i.png,./Data/SED2/SED2_GT/SED2/img_1159_i/src_color/img_1159_i.png,0,0.0371
./Data/SED2/SED2_GT/SED2_GT1/00000155.png,./Data/SED2/SED2_GT/SED2/00000155/src_color/00000155.png,0,0.06617777777777778
./Data/SED2/SED2_GT/SED2_GT1/b13vehicles_land000.png,./Data/SED2/SED2_GT/SED2/b13vehicles_land000/src_color/b13vehicles_land000.png,1,0.16182222222222223
./Data/SED2/SED2_GT/SED2_GT1/mont_st_michel.png,./Data/SED2/SED2_GT/SED2/mont_st_michel/src_color/mont_st_michel.png,2,0.27148809523809525
./Data/SED2/SED2_GT/SED2_GT1/pc250176.png,./Data/SED2/SED2_GT/SED2/pc250176/src_color/pc250176.png,0,0.030683333333333333
./Data/SED2/SED2_GT/SED2_GT1/mf_3379.png,./Data/SED2/SED2_GT/SED2/mf_3379/src_color/mf_3379.png,0,0.04618333333333333
./Data/SED2/SED2_GT/SED2_GT1/b10nature_trees000.png,./Data/SED2/SED2_GT/SED2/b10nature_trees000/src_color/b10nature_trees000.png,4,0.4823851851851852
./Data/SED2/SED2_GT/SED2_GT1/b9vehicles_air015.png,./Data/SED2/SED2_GT/SED2/b9vehicles_air015/src_color/b9vehicles_air015.png,0,0.026954022988505747
./Data/SED2/SED2_GT/SED2_GT1/hpim1928.png,./Data/SED2/SED2_GT/SED2/hpim1928/src_color/hpim1928.png,1,0.12339233038348082
./Data/SED2/SED2_GT/SED2_GT1/dsc00103_h.png,./Data/SED2/SED2_GT/SED2/dsc00103_h/src_color/dsc00103_h.png,0,0.007792592592592592
./Data/SED2/SED2_GT/SED2_GT1/b17paul1444.png,./Data/SED2/SED2_GT/SED2/b17paul1444/src_color/b17paul1444.png,4,0.45714074074074074
