gt_path,img_path,label,size
./Data/THUR-15K/THUR15000/Butterfly/Src/2807.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2807.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2026.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2026.jpg,1,0.10610619469026548
./Data/THUR-15K/THUR15000/Butterfly/Src/2670.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2670.jpg,0,0.08947368421052632
./Data/THUR-15K/THUR15000/Butterfly/Src/2856.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2856.jpg,1,0.11029498525073746
./Data/THUR-15K/THUR15000/Butterfly/Src/1297.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1297.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1049.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1049.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/678.png,./Data/THUR-15K/THUR15000/Butterfly/Src/678.jpg,0,0.028943452380952382
./Data/THUR-15K/THUR15000/Butterfly/Src/3053.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3053.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/3267.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3267.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1233.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1233.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2225.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2225.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2296.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2296.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/3464.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3464.jpg,2,0.21137820512820513
./Data/THUR-15K/THUR15000/Butterfly/Src/986.png,./Data/THUR-15K/THUR15000/Butterfly/Src/986.jpg,0,0.012808333333333333
./Data/THUR-15K/THUR15000/Butterfly/Src/685.png,./Data/THUR-15K/THUR15000/Butterfly/Src/685.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1997.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1997.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1185.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1185.jpg,0,0.08426282051282051
./Data/THUR-15K/THUR15000/Butterfly/Src/1874.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1874.jpg,0,0.06604719764011799
./Data/THUR-15K/THUR15000/Butterfly/Src/3406.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3406.jpg,1,0.1963126843657817
./Data/THUR-15K/THUR15000/Butterfly/Src/1419.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1419.jpg,2,0.21308997050147493
./Data/THUR-15K/THUR15000/Butterfly/Src/526.png,./Data/THUR-15K/THUR15000/Butterfly/Src/526.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/17.png,./Data/THUR-15K/THUR15000/Butterfly/Src/17.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/154.png,./Data/THUR-15K/THUR15000/Butterfly/Src/154.jpg,1,0.12051587301587302
./Data/THUR-15K/THUR15000/Butterfly/Src/2723.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2723.jpg,1,0.11994100294985251
./Data/THUR-15K/THUR15000/Butterfly/Src/977.png,./Data/THUR-15K/THUR15000/Butterfly/Src/977.jpg,0,0.017193333333333335
./Data/THUR-15K/THUR15000/Butterfly/Src/237.png,./Data/THUR-15K/THUR15000/Butterfly/Src/237.jpg,2,0.23014851485148516
./Data/THUR-15K/THUR15000/Butterfly/Src/1266.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1266.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/3100.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3100.jpg,2,0.2968
./Data/THUR-15K/THUR15000/Butterfly/Src/3296.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3296.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2146.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2146.jpg,2,0.21954166666666666
./Data/THUR-15K/THUR15000/Butterfly/Src/2616.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2616.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1729.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1729.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/3175.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3175.jpg,0,0.09028368794326241
./Data/THUR-15K/THUR15000/Butterfly/Src/2474.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2474.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/535.png,./Data/THUR-15K/THUR15000/Butterfly/Src/535.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/297.png,./Data/THUR-15K/THUR15000/Butterfly/Src/297.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2527.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2527.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2607.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2607.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2357.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2357.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1989.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1989.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/122.png,./Data/THUR-15K/THUR15000/Butterfly/Src/122.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/378.png,./Data/THUR-15K/THUR15000/Butterfly/Src/378.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/1336.png,./Data/THUR-15K/THUR15000/Butterfly/Src/1336.jpg,0,0.0
./Data/THUR-15K/THUR15000/Butterfly/Src/2505.png,./Data/THUR-15K/THUR15000/Butterfly/Src/2505.jpg,0,0.0309882005899705
./Data/THUR-15K/THUR15000/Butterfly/Src/3113.png,./Data/THUR-15K/THUR15000/Butterfly/Src/3113.jpg,1,0.16285833333333333
